B-AD,"Hello , everybody , how you doing out there ?"
I-AD,"This episode , the podcast is brought to you by Squarespace ."
I-AD,Squarespace is the host of my Web site .
I-AD,Joe Rogan dot com .
I-AD,And it's a great place .
I-AD,"If you want to make your own Web site , you can do ."
I-AD,"I know you're like , I can't do it ."
I-AD,You can do it .
I-AD,You can with Squarespace because they've got it nailed .
I-AD,"They've got it down to a simple , easy to use , drag and drop user interface and gorgeous designer templates that allow anybody that will allow you ."
I-AD,Me .
I-AD,"The average Joe off the street , the average Jane ."
I-AD,"Any person who knows how to use a computer in a normal way , can you move files around on your desktop then ?"
I-AD,"Boom , he can make a gorgeous web site with Squarespace ."
I-AD,They really have it down in a simple science to a simple science .
I-AD,I just think you could promote a physical or online business .
I-AD,You can blog or publish content .
I-AD,If you got an idea .
I-AD,You think maybe I can make a job out of this .
I-AD,Squarespace is the way to do it because you can sell things through it .
I-AD,They have powerful e-commerce functionality that lets you sell anything online .
I-AD,"Plus , it's really simple to use ."
I-AD,"You can customize the look , the feel , the settings , the products and more with just a few clicks ."
I-AD,Every Web site comes the free online store .
I-AD,Everything is optimized for mobile right out of the box and they have a new way to buy domains .
I-AD,And you could choose from over 200 extensions .
I-AD,I bet you like me .
I-AD,And you didn't even know there was over 200 extensions .
I-AD,"They have built in search engine optimization free and secure , hosting nothing to patch or upgrade ever 24/7 award winning customer support ."
I-AD,And they'll let you try it out for free .
I-AD,How about that ?
I-AD,Go to Squarespace dot com slash Joe for a free trial .
I-AD,Then when you're ready to launch .
E-AD,Just use the offer Cojo and you will save 10 percent off your first purchase of a web site or domain .
B-AD,We're also brought to you by the motherfucking cash app .
I-AD,"The cash app , which is the easiest way for you to send or receive money , especially when your friends owe you or when you owe them ."
I-AD,But now it's also the easiest way for you to try to grow your money in the market with their new investing feature .
I-AD,And unlike other bullshit ass investing tools that only let you buy entire shares of stock .
I-AD,Cash app lets you invest with as little as $1 cash app is also the easiest way to buy and sell bitcoin .
I-AD,So come on kids .
I-AD,What the fuck are you waiting for ?
I-AD,"And of course , when you download the cash app , enter the referral code ."
I-AD,Joe Rogan .
I-AD,All one word and you will receive $10 and the cash .
I-AD,"Apple send $10 to our good friend Justin Ren's fight for the forgotten charity , building wells for the pigmies in the Congo ."
I-AD,"And through this promotion , we built several wells and raised thousands and thousands of dollars were very , very , very honored and happy to be a part of that ."
