O,Hey there Stephen Dubner .
O,This week we're playing you one of our most popular episodes from the archive because we're traveling our American listeners know why .
O,To the rest of you .
O,This is the week that Americans drive hundreds of miles to eat turkey .
O,Which isn't that great honestly and pie which is great .
O,So we thought it'd be a good time to rerelease this episode which is called there's a war on sugar .
O,Is it justified .
O,We'll be back next week with a new episode .
O,If you can't wait that long we've just put out for brand new episodes of Freakonomics Radio Live unstitched your premium .
O,In our live events .
O,We have great guests and cohosts and a live fact checker when we all play a nonfiction game show called Tell Me Something I don't know to hear for new episodes .
O,Go to stitcher premium dot com slash Freakonomics use promo code Freakonomics for one month free .
O,As always thanks for listening .
O,Surely you are familiar with the beloved Autumn Festival that revolves around folk dancing and lots and lots of drinking milk .
O,Tober fast the holiday for drinking milk and doing homework .
O,OK not what you were expecting .
O,Bavaria has October Fest Brigham Young University in Provo Utah has milk topper .
O,Brigham Young being a Mormon university and therefore prohibiting the consumption of among other substances alcohol .
O,People don't drink but we still like to have a lot of fun .
O,Roger Layton communications manager at the BYU library helps produce Oktoberfest .
O,And so we just let's just embrace that let's just enjoy it .
O,We had a very energetic group of German folk dancers come in and perform .
O,We brought in cases in cases of chalk smoke and then as soon as the milk was there and we said go it it basically became a free for all .
O,I think people love it because it is sort of kind of like Tober fest was almost like .
O,You know BYU lite or something like that .
O,That's Brena Oldroyd .
O,She's a BYU student who helped put together Oktoberfest .
O,You know like hey like this is but we love to drink all the time the chocolate milk they're drinking isn't just any chocolate milk it's some pretty legendary chocolate milk made in Buquet use own creamery .
O,You're sure that the party would shock them .
O,No one's going to complain .
O,I mean it may seem a little childish but really people will drink it .
O,It's a friendly it's safe and it's happy .
O,And one of the great things about parting chocolate milk is like well you probably if you're smart you're not going to throw up later .
O,So that's a plus .
O,This all sounds pretty awesome right and wholesome to swapping out beer for chocolate milk .
O,But is chocolate milk really as wholesome as it seems .
O,Do you know how much sugar there is in one cup of chocolate milk .
O,The answer is 24 grams .
O,It's a bit more than you'd find in the same amount of soda .
O,And there are those who argue that the detriments of sugar .
O,Well they argue that from a metabolic standpoint at least milk Tober fest isn't much better than October fest .
O,We started comparing what sugar did versus what alcohol didn't realize .
O,You know what .
O,Sugar and alcohol do the exact same thing .
O,If you've been following health news in the last decade you've likely noticed that there's a war on sugar .
