O,At this altitude I can run flat out for a half mile before my hands start shaking .
O,Can I ask you a personal question .
O,Now the scene in .
O,Reality .
O,I'm a cybernetic organisms living tissue . I will never end this .
O,Me .
O,There .
O,Is .
O,No .
O,Well hello boys and girls ladies and germs my esteemed and lovely listeners .
O,Short version I'm getting rid of ads and sponsors for a six month test and the podcast will continue to be free 100 percent free .
O,Nothing behind a paywall and you can learn more about that and why at Tim DOT Blog forward slash support .
O,That's Tim DOT Blog for such support .
O,I'd really appreciate if you listen to this message in full .
O,Tonight can be super long .
O,So here is a little bit more .
O,Thousands of you fans readers listeners have asked me over the years how can I thank you .
O,I want to thank you on Twitter and all sorts of other places .
O,What can I do to thank you besides buy your books .
O,And I've never had a product I've never wanted to just come up with a product or a course or fill in the blank .
O,Nonetheless nearly 400 episodes with the podcast later for under million or so downloads a thousand plus blog posts and so on .
O,I've thought about this and I've thought about it a lot recently because the sponsorship model and I actually look at the calendar it's great on a lot of levels but it cuts into time and resources .
O,I'm not learning very much and it's an elegant model in some respects .
O,I don't think advertising or sponsorship is evil and I turn away 90 plus percent of my sponsor increase anyway test everything reject another 90 percent and only share the stuff I end up using personally .
O,So I don't feel badly about that at all .
O,I feel really good about it
O,but it chews up a ton of time and energy for me and my team which I would rather spend on doing more experiments doing more crazy pushing the envelope stuff that I can then report on and share with you
O,that is in my power zone and it's why many of you ended up reading my books or listening to this podcast in the first place so I'd rather do more of that sort of less hustle more art and experiment .
O,So this seems to be that is a fan supported model the most direct way to fix this and it's just the cleanest most attractive way to go about it .
O,I want to simplify simplify simplify do more experiments do really really cool stuff like for instance . You've seen me support studies for treatment resistant depression at Johns Hopkins and other places
O,I want to do more of that kind of thing .
O,I want to do all sorts of wacky things that I can then report back on .
O,And look if we try the fans sport model for six months and it doesn't work then we go back to sponsors because the podcast has really become the machine the engine that feeds everything else .
O,And I want to have a positive dent in the world and the fuel for a lot of that comes from the podcast .
O,And what do you get for that .
O,You don't get a beer cozy I'm not going to tell you a bunch of garbage that you don't want .
O,It's really if you just feel awesome about supporting what I want to do in the world and the experiments I want to conduct and the learnings I want to share and so on .
O,That's it .
O,So if my book if the podcast if anything has had a significant impact on you or people who love it anyway just consider giving a few bucks a month to it and you can find it at Tim DOT Blog for such support .
O,You can finish the entire process in less than two minutes .
O,Tim DOT Blog fought such support .
O,If it doesn't feel great to do don't do it
O,you don't have to pay for it .
O,It's always going to be free .
O,It's never gonna be behind a paywall
O,so don't sweat it .
O,It should feel awesome you should feel really good about doing it . If you do it at all
O,and if you don't don't do it
O,really you're just going to have an upgraded listener experience for the next six months without sponsors .
O,And if this experiment fails meaning the fan sports stuff then we'll go back to the sponsorship model .
O,OK .
O,Check it out .
O,Teamed up blog for slash support and it would really mean a lot .
O,And it also gave me an opportunity to see how many diehards are there how many people out there would actually want to support in this way .
O,So I'm really curious teamed up blog forward slash support .
O,Thanks for checking it out .
O,Love ya .
O,Back to our scheduled programming .
B-AD,This episode was recorded at the brand new first ever and gorgeous location of made by we
I-AD,we works first on demand retail location
I-AD,located in York City's flat iron neighborhood . You will find all sorts of offerings and goodies at made by wi including on demand work and meeting space .
I-AD,It is truly beautiful .
I-AD,You should check it out .
I-AD,Coffee and artisanal food by Bluestone Lane a fully equipped market stand full of snacks apparel travel and office products plus curated events evening programming .
I-AD,That's what I was part of . And more
I-AD,so if you want to try out . We work .
I-AD,If you want an alternative to working in your bedroom or at your home office a.k.a. kitchen table or in coffee shops .
I-AD,This might be the easiest way to dip your toe in the water .
I-AD,You can try it out by the hour or even by the minute instead of a monthly or ongoing membership .
I-AD,Check it out . Made by we dot com .
E-AD,Full disclosure I am an advisor to we work .
O,Julie Rice who's Julie Rice .
O,She's an entrepreneur best known for co-founded the fitness phenomenon Soul Cycle .
O,Rice served as co CEO at Soul Cycle from 2006 to 2015 before joining we work in November 2017 as a partner
O,race his life's work has been about building community
O,we work . Rice is approaching everything through the lens of community .
O,She's focusing on works brand and the experience we work provides its members and seeking new and innovative ways to grow and share the we work experience around the globe and a common thread that we're going to explore is a connection .
O,We're going to get into all sorts of details and tactics relate to that .
O,Rice lives here in York City with her husband Spencer and their two daughters .
O,She is a board member of the Public Theatre and Weight Watchers as well as an adviser to the women's club the wing .
O,You can fight her on social media Instagram at Julie Rice underscore tricky actually rose underscore and on LinkedIn as Julie Rice .
O,Welcome to the show and thank you for being here .
O,Thank you for coming to visit although this is your home so thanks for having me .
O,Thank you for coming to visit us .
O,And we're going to jump all over chronologically which is my my habit .
O,I try to turn that bug into a feature we'll see how I do .
O,And a flashback to childhood .
O,So were you a well-behaved child or do you have any memories of misbehaving getting in trouble .
O,Yeah so I was a super well behaved child like borderline nerd . Actually
O,I was the kid that didn't have a curfew because I actually called my parents before it was time to come home to let them know when I would be home .
O,But I did get in trouble once in a very big way and I will tell you what happened .
O,I decided I wanted to get a second piercing in my ear and my mother said absolutely not .
O,I was eleven years old and that was completely inappropriate to have a second piercing in your ear
O,and I had one friend .
O,She was my most rebellious friend .
